playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8478131,2022,Ondrej Kase,CAR,R,all,1,662,20,0.54,0.81,0.56,0.74,0.63,0.72,0.61,11,1.39,0.06,0.1,0.27,0.05,0.96,0.55,0.06,0.06,0.06,0,0,0,2,1,3,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,2,0,0,0.06,0,0,0,0,0,3.02,2,1.97,0,0.02,0,0,0.08,0.08,0.08,20,10,3,2,5,3,3,2,12,0,1,2938,0,0,0,0,15.55,1.12,1.08,1.11,1.07,9,12,5,26,0,3,0,17,3,1,0.46,0.38,0.28,0,0,0,26.33,21,21.11,0.24,0.33,0.33,1.04,1.03,1,5.46,0.26,0.26,0.27,0.26,6,2,1,9,0,1,0,8,0,0,0.26,0,0,0,0,0,8.97,8,8.03,0.09,0.04,0.04,0.31,0.32,0.32,2.45,1.96,70,42,0,0,0,0,0,0
8478131,2022,Ondrej Kase,CAR,R,5on5,1,548,16,0.54,0.78,0.52,0.69,0.61,0.68,0.59,12,1.39,0.06,0.1,0.27,0.05,0.96,0.55,0.06,0.06,0.06,0,0,0,2,1,3,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,2,0,0,0.06,0,0,0,0,0,3.02,2,1.97,0,0.02,0,0,0.08,0.08,0.08,16,8,3,2,3,3,3,1,9,0,1,2572,0,0,0,0,12.62,0.91,0.89,0.9,0.88,6,11,3,20,0,3,0,13,3,1,0.26,0.38,0.28,0,0,0,20.33,17,17.11,0.18,0.33,0.33,0.76,0.76,0.74,5.46,0.26,0.26,0.27,0.26,6,2,1,9,0,1,0,8,0,0,0.26,0,0,0,0,0,8.97,8,8.03,0.09,0.04,0.04,0.31,0.32,0.32,2.1,1.95,64,41,0,0,1,0,0,0
8478131,2022,Ondrej Kase,CAR,R,4on5,1,41,2,0.54,0,0.58,0,0.5,0,0.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,1,1,0,0,0,0,0,0
8478131,2022,Ondrej Kase,CAR,R,5on4,1,73,2,0.54,1,1,1,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,167,0,0,0,0,2.94,0.21,0.19,0.21,0.19,3,1,2,6,0,0,0,4,0,0,0.21,0,0,0,0,0,6,4,4,0.07,0,0,0.28,0.28,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,5,0,0,0,0,0,0,0
8478450,2022,Parker Wotherspoon,NYI,D,other,12,3,0,0.38,0,0.81,0,0.17,0,0.25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.15,1,5,0,0,0,0,0,0
8478450,2022,Parker Wotherspoon,NYI,D,all,12,9595,211,2.8,0.57,0.5,0.52,0.5,0.54,0.51,72,8.11,0.35,0.52,2.4,0.27,5.04,3.43,0.32,0.35,0.32,0,1,10,2,5,17,1,0,2,0,4,0,2,4,10,12,2,4,0,8,4,1,11,1,0,0.21,0.14,0,0,0,0,17.14,12,12.19,1,0.1,0.17,0,0.46,0.45,0.41,211,13,30,40,128,39,31,12,129,0,0,34172,4,0,0,7,86.19,8.58,8.17,8.48,8.07,83,35,30,148,7,10,1,83,25,10,2.51,3.22,2.85,4,2,1,149.78,118,118.68,1.32,1.83,2.12,7.78,7.67,7.47,72.98,6.54,5.87,6.58,5.91,64,36,36,136,3,7,0,71,23,6,1.85,2.74,1.95,2,1,0,136.04,100,100.08,0.98,1.78,1.78,5.75,5.77,5.37,27.88,27.9,550,553,0,0,0,0,0,0
8478450,2022,Parker Wotherspoon,NYI,D,5on5,12,9372,204,2.8,0.58,0.53,0.53,0.51,0.55,0.52,67,8.11,0.35,0.52,2.4,0.27,5.04,3.43,0.32,0.35,0.32,0,1,10,2,5,17,1,0,2,0,4,0,2,4,10,12,2,4,0,8,4,1,11,1,0,0.21,0.14,0,0,0,0,17.14,12,12.19,1,0.1,0.17,0,0.46,0.45,0.41,204,13,28,40,123,39,31,11,123,0,0,26750,4,0,0,6,86.19,8.58,8.17,8.48,8.07,83,35,29,147,7,10,1,83,25,10,2.51,3.22,2.85,4,2,1,148.78,118,118.68,1.32,1.83,2.12,7.78,7.67,7.47,71.29,6.34,5.66,6.38,5.71,62,36,35,133,2,7,0,70,22,6,1.77,2.62,1.95,1,1,0,133.04,98,98.08,0.97,1.78,1.78,5.53,5.56,5.16,19.92,17.51,430,409,0.49,0.13,16,1,12,1
8478450,2022,Parker Wotherspoon,NYI,D,4on5,12,220,7,2.77,0,0.2,0.25,0.09,0,0.13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,5,0,0,1,6,0,0,1155,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.69,0.2,0.2,0.2,0.2,2,0,1,3,1,0,0,1,1,0,0.08,0.12,0,1,0,0,3,2,2,0.01,0,0,0.21,0.21,0.21,0.43,1.7,3,29,0,0,0,0,0,0
8478450,2022,Parker Wotherspoon,NYI,D,5on4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475768,2022,Jaden Schwartz,SEA,C,other,68,2699,47,35.16,0.6,0.58,0.56,0.48,0.56,0.52,168,14.27,5.36,0.97,1.97,0.49,7.47,4.75,4.81,5.36,4.81,2,1,16,5,4,25,10,7,0,1,3,1,6,4,9,14,0,0,4,0,2,0,7,5,9,0.32,0.58,4.46,0,2,5,25,21,21,0,0.26,0,0.6,5.02,5.02,4.45,47,15,7,2,23,6,5,17,19,4,4,3565,0,2,1,0,37.49,12.61,11.97,12.61,11.97,41,13,20,74,15,1,1,30,5,19,1.11,0.58,10.92,1,2,12,74,54,54,0.69,0.6,0.6,12.7,12.7,12.02,30.77,8.28,7.62,8.28,7.62,25,18,14,57,7,4,2,18,11,14,0.7,1.36,6.22,0,2,5,57,43,43,0.68,1.39,1.39,7.57,7.57,7.09,11.33,8.23,78,86,0.53,0,1,0,1,0
8475768,2022,Jaden Schwartz,SEA,C,all,68,71005,1477,45.41,0.58,0.49,0.58,0.5,0.58,0.51,279,155.32,24.39,13.05,32.47,5.47,82.81,56.8,22.55,24.39,22.56,12,7,164,51,66,281,39,20,14,4,28,7,61,85,144,195,11,22,67,52,41,30,124,60,31,4.37,7.52,12.49,2,7,11,281.8,215,215.05,6,3.02,3.14,5.35,22.05,22.05,20.62,1477,268,131,280,798,225,147,216,889,67,81,176164,22,16,8,23,626.92,69.12,65.81,69.4,66.1,626,251,326,1203,64,55,8,624,182,71,18.42,22.71,27.99,19,21,24,1208.48,877,882.85,10.15,11.73,11.59,67.68,67.92,65.55,462.76,49.68,47.59,49.74,47.62,432,212,217,861,64,45,11,442,141,61,13.53,17.22,18.93,17,23,24,857.65,644,642.44,6.99,9.07,9.07,47.6,47.66,46.58,143.91,147.95,2710,2729,0,0,0,0,0,0
8475768,2022,Jaden Schwartz,SEA,C,5on5,68,58472,1234,45.41,0.52,0.52,0.54,0.52,0.54,0.53,246,105.19,11.72,7.88,23.78,3.67,56.24,41.71,11.47,11.73,11.49,8,6,114,31,56,201,22,8,9,1,22,4,44,58,106,137,10,20,24,50,39,26,92,42,11,3.44,5.2,3.08,2,5,1,201.8,145,145.05,6,1.64,2.08,2.57,10.8,10.79,10.73,1234,180,116,267,671,193,126,162,753,24,34,143840,20,12,6,22,472.08,41.06,40.07,41.34,40.35,473,185,231,889,34,40,5,481,146,31,14.26,18.39,8.41,13,16,5,894.48,658,663.85,6.6,7.5,7.7,39.96,40.19,39.77,395.82,37.41,36.11,37.46,36.16,366,184,197,747,46,39,8,388,120,42,11.81,14.74,10.85,12,19,15,743.65,550,548.44,5.69,7.35,7.35,35.74,35.8,35.29,104.52,96.65,2276,2085,0.83,0.82,21,20,15,19
8475768,2022,Jaden Schwartz,SEA,C,4on5,68,896,45,12.89,0.05,0.1,0.14,0.09,0.1,0.1,159,0.83,0.04,0.04,0.17,0.02,0.2,0.53,0.04,0.04,0.04,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0.04,0,0,0,0,0,2,1,1,0,0.01,0,0,0.05,0.05,0.05,45,1,5,2,37,3,10,14,18,0,16,8722,0,0,0,1,1.68,0.11,0.11,0.11,0.11,1,1,1,3,0,0,0,2,0,0,0.11,0,0,0,0,0,3,2,2,0.03,0,0,0.13,0.13,0.13,12.77,2.06,1.94,2.06,1.94,15,3,1,19,4,2,1,11,4,3,0.33,0.35,1.38,1,1,2,19,18,18,0.31,0.32,0.32,2.04,2.04,1.98,1.79,16.54,25,247,0,0,0,0,0,0
8475768,2022,Jaden Schwartz,SEA,C,5on4,68,8938,151,45.57,0.91,0.88,0.88,0.86,0.86,0.83,307,34.29,7.25,4.14,6.39,1.27,18.53,9.41,6.22,7.25,6.22,2,0,32,15,5,52,7,5,5,2,3,2,11,21,27,42,1,2,39,2,0,4,23,13,11,0.57,1.74,4.95,0,0,5,52,47,47,0,1.1,1.06,2.18,6.17,6.17,5.38,151,72,3,9,67,23,6,23,99,39,3,10036,2,0,0,0,113.54,15.22,13.55,15.22,13.55,109,51,73,233,15,14,2,108,31,21,2.82,3.74,8.67,5,3,7,233,160,160,2.81,3.63,3.29,14.75,14.75,13.49,17.95,1.46,1.45,1.46,1.45,19,7,5,31,5,0,0,20,4,2,0.53,0.46,0.48,3,0,2,31,26,26,0.23,0,0,1.69,1.69,1.67,20.16,2.77,255,42,0,0.16,0,2,0,2
8475764,2022,Cam Fowler,ANA,D,other,78,5088,58,22.15,0.46,0.4,0.53,0.37,0.51,0.39,137,10.84,1.4,0.89,2.07,0.34,6.75,3.54,1.36,1.4,1.36,6,2,11,4,15,30,8,0,2,0,2,0,5,6,11,15,0,0,0,0,2,2,10,4,1,0.37,0.53,0.51,0,0,0,30,15,15,0,0.25,0.34,0,1.66,1.66,1.58,58,21,13,11,13,2,7,9,40,0,0,3491,0,0,0,9,70.27,15.02,13.73,15.02,13.73,75,22,30,127,18,7,4,52,24,21,1.89,2.96,10.17,3,4,11,127,97,97,1.55,2.83,3.38,13.18,13.18,12.46,67.63,17.53,16.47,17.53,16.47,72,21,21,114,18,6,2,44,25,24,1.76,3.42,12.35,4,1,13,114,93,93,1.29,1.94,1.94,16.88,16.88,16.21,6.97,10.53,74,127,0,0,0,0,0,0
8475764,2022,Cam Fowler,ANA,D,all,78,112386,1996,21.6,0.43,0.37,0.46,0.42,0.44,0.41,103,119.21,8.18,8.27,29.21,3.76,73.47,49.1,7.8,8.07,7.69,18,16,124,48,100,272,44,10,12,2,31,3,57,59,114,162,9,14,0,17,34,46,148,17,7,3.42,2.01,2.74,5,1,4,266.12,172,169.06,33,1.88,1.99,0.82,9.24,9.12,8.79,1996,347,294,355,1000,147,289,340,1220,0,0,171857,14,8,4,94,934.4,90.8,86.18,89.8,85.25,925,357,407,1689,87,104,19,926,273,83,27.58,33.05,30.17,31,28,28,1648.87,1282,1259.06,14.8,20.84,20.64,84.95,84.02,81.54,1166.13,119.61,113.77,121.27,115.37,1188,429,398,2015,114,120,8,1137,369,111,34.49,45.02,40.09,37,47,30,2068.16,1617,1652.47,18.19,23.61,23.61,114.19,115.8,112.86,108.74,183.4,2354,3272,0,0,0,0,0,0
8475764,2022,Cam Fowler,ANA,D,5on5,78,87598,1616,21.6,0.42,0.38,0.44,0.42,0.43,0.41,148,82.77,4.41,4.9,21.25,2.62,49.37,36.45,4.23,4.31,4.12,8,9,83,36,57,176,23,6,6,2,24,3,39,41,77,113,9,14,0,14,22,36,104,12,3,2.19,1.36,0.87,4,1,1,170.12,119,116.06,29,0.98,1.08,0.75,4.64,4.53,4.44,1616,218,226,318,854,125,235,270,986,0,0,144703,14,6,3,73,676.61,56.27,54.06,55.28,53.13,677,250,300,1227,50,73,12,693,188,46,20.31,23.04,12.93,25,17,8,1186.87,927,904.06,9,13.64,13.25,52.03,51.09,50.26,894.83,76.51,73.42,78.17,75.03,917,332,332,1581,69,91,4,920,273,56,27.89,33.14,15.48,28,35,6,1634.16,1249,1284.47,12.62,17.17,17.17,71.95,73.57,72.17,84.59,136.56,1936,2661,3.45,0.59,97,8,71,7
8475764,2022,Cam Fowler,ANA,D,4on5,78,8620,170,22.52,0.06,0.07,0.09,0.11,0.1,0.12,233,0.77,0.03,0.02,0.12,0.02,0.21,0.6,0.03,0.03,0.03,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3,6,1,1,0,0,0.03,0,0,0,0,0,1,1,1,1,0.01,0,0,0.03,0.03,0.03,170,2,53,10,105,5,39,30,96,0,0,13828,0,0,0,3,18.98,1.47,1.45,1.47,1.45,19,6,2,27,0,0,0,19,5,1,0.62,0.58,0.27,0,0,0,27,25,25,0.19,0,0,1.66,1.66,1.64,172.78,22.43,20.74,22.43,20.74,167,67,41,275,24,22,2,147,60,27,4.21,7.13,11.1,5,9,10,275,234,234,3.92,4.46,4.46,21.89,21.89,21.03,2.46,32.26,53,438,0.01,0.01,2,1,1,1
8475764,2022,Cam Fowler,ANA,D,5on4,78,11080,152,21.25,0.85,0.81,0.88,0.88,0.86,0.86,114,24.83,2.33,2.45,5.77,0.78,17.15,8.51,2.19,2.33,2.19,3,5,30,7,28,65,12,4,4,0,5,0,13,11,26,33,0,0,0,0,4,7,33,1,3,0.84,0.13,1.36,1,0,3,65,37,37,3,0.64,0.57,0.07,2.9,2.9,2.73,152,106,2,16,28,15,8,31,98,0,0,9581,0,2,1,8,166.97,17.82,16.72,17.82,16.72,152,79,75,306,18,24,3,162,54,15,4.76,6.25,6.8,3,6,9,306,231,231,4.04,4.36,4.02,17.85,17.85,16.94,29.46,3.04,3.04,3.04,3.04,31,8,4,43,3,1,0,24,11,4,0.54,1.33,1.17,0,2,1,43,39,39,0.34,0.04,0.04,3.34,3.34,3.34,14.67,3.4,288,38,0.03,0.03,3,1,2,1
8475753,2022,Justin Faulk,STL,D,other,78,3656,43,25.1,0.43,0.32,0.45,0.37,0.44,0.34,114,8.37,1.09,0.55,1.61,0.28,4.75,3.72,1.09,1.09,1.09,2,1,9,3,5,17,4,1,1,0,2,1,4,3,8,11,0,0,0,1,2,1,8,3,1,0.24,0.37,0.48,0,0,1,17,12,12,1,0.15,0.23,0,1.24,1.24,1.23,43,6,9,5,23,4,4,10,25,0,0,3470,0,0,0,6,38.61,8.4,8.29,8.4,8.29,37,17,22,76,12,4,2,29,14,11,1.07,1.94,5.39,2,3,7,76,54,54,0.72,0.63,0.63,8.5,8.5,8.45,49.03,11.07,10.19,11.07,10.19,49,21,22,92,9,2,0,37,17,16,1.62,2.09,7.37,2,0,7,92,70,70,1.13,0.6,1.15,11.05,11.05,10.33,7.77,16.89,63,108,0,0,1,0,0,0
8475753,2022,Justin Faulk,STL,D,all,78,109843,2350,35.87,0.45,0.44,0.46,0.46,0.46,0.46,140,173.48,8.73,10.97,44.15,5.6,100.1,75.46,8.45,8.69,8.42,19,16,191,54,97,342,46,11,12,0,35,5,75,107,180,234,15,30,0,110,49,57,222,20,3,5.28,2.42,1.03,6,4,1,340.05,245,243.79,44,2.4,2.25,1.24,9.89,9.86,9.65,2350,316,313,315,1406,209,317,356,1468,0,0,173849,30,14,6,131,906.91,87.82,85.74,87.91,85.83,923,322,362,1607,107,69,12,908,257,80,27.22,31.54,29.06,37,38,32,1600.49,1245,1241.83,13.86,12.67,12.96,88.72,88.91,87.77,1062.57,106.92,101.33,107.11,101.54,1029,437,418,1884,112,111,15,1045,309,112,32.09,37.48,37.35,35,45,32,1895.83,1466,1470.37,16.81,22.12,22.25,101.47,101.78,98.54,124.32,159.56,2407,2774,0,0,0,0,0,0
8475753,2022,Justin Faulk,STL,D,5on5,78,86896,1928,35.87,0.42,0.46,0.45,0.46,0.45,0.47,196,125.35,5.3,7.02,33.18,4.01,71.37,55.11,5.18,5.27,5.15,13,11,140,36,79,255,31,7,6,0,25,4,52,82,133,169,12,24,0,105,38,46,165,10,1,3.74,1.32,0.24,4,3,0,253.05,176,174.79,36,1.41,1.04,0.63,6.09,6.06,5.96,1928,227,192,289,1220,179,263,296,1190,0,0,147008,24,14,6,104,685.9,56.27,55.04,56.36,55.13,707,239,282,1228,71,48,8,713,191,42,21.53,23.53,11.21,30,29,12,1221.49,946,942.83,9.37,9.39,9.52,56.11,56.3,55.69,839.91,76.38,72.94,76.56,73.15,803,352,338,1493,76,92,14,838,245,72,25.88,30.1,20.4,24,38,14,1504.83,1155,1159.37,11.86,19.34,18.92,69.32,69.63,68.28,92.04,107.15,1971,2279,5.82,0.48,118,16,93,13
8475753,2022,Justin Faulk,STL,D,4on5,78,8364,207,32,0.2,0.12,0.14,0.12,0.17,0.14,161,7.61,0.83,0.43,1.14,0.25,2.41,4.94,0.74,0.83,0.74,0,0,9,1,0,10,0,0,2,0,2,0,1,5,9,10,1,2,0,2,5,7,6,3,1,0.13,0.39,0.31,0,0,0,10,10,10,7,0.1,0.5,0.5,0.43,0.43,0.41,207,1,108,9,89,9,35,23,140,0,0,9384,2,0,0,3,32,4.19,3.93,4.19,3.93,31,10,1,42,1,5,1,21,13,7,0.63,1.53,2.02,0,0,1,42,41,41,0.41,1.38,1.67,2.92,2.92,2.89,142.96,16.38,15.14,16.38,15.14,142,58,50,250,20,16,1,145,35,20,3.72,3.99,8.68,5,6,9,250,200,200,3.43,1.93,1.93,17.88,17.88,16.71,2.87,21.42,34,252,0.57,0,6,0,6,0
8475753,2022,Justin Faulk,STL,D,5on4,78,10927,172,35.17,0.89,0.78,0.87,0.83,0.86,0.8,118,30.69,1.38,2.88,7.96,1,20.86,10.91,1.32,1.38,1.32,4,3,31,14,12,57,9,2,3,0,6,0,17,17,29,43,2,4,0,1,4,3,42,3,0,1.13,0.25,0,1,1,0,57,45,45,0,0.72,0.49,0.12,1.99,1.99,1.91,172,82,4,12,74,17,15,27,113,0,0,11717,4,0,0,15,146.62,18.58,18.11,18.58,18.11,143,56,56,255,21,12,1,142,37,20,3.89,4.25,10.44,4,5,12,255,199,199,3.3,1.27,1.13,20.76,20.76,20.31,24.68,2.28,2.26,2.28,2.26,29,4,5,38,5,1,0,23,7,3,0.81,0.77,0.7,4,0,1,38,33,33,0.29,0.25,0.25,2.32,2.32,2.31,18.1,5.09,294,62,0.27,0,5,0,4,0
8482399,2022,Billy Sweezey,CBJ,D,other,6,4,1,0.47,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,1,0,0,0,0,0,0
8482399,2022,Billy Sweezey,CBJ,D,all,6,6102,122,-1.45,0.18,0.37,0.28,0.46,0.25,0.43,23,2.85,0.06,0.13,1.02,0.1,1.34,1.35,0.06,0.07,0.06,0,1,2,2,7,11,1,0,0,0,1,0,1,2,2,4,1,5,0,21,2,2,4,0,0,0.06,0,0,0,0,0,11.04,4,3.95,2,0.03,0,0,0.09,0.09,0.09,122,9,22,13,78,11,30,12,69,0,0,15835,5,5,1,14,30.27,2.03,2.02,2.03,2.02,21,20,19,60,2,1,0,29,11,1,0.77,1.05,0.22,1,1,0,59.89,41,40.5,0.37,0.02,0.02,2.38,2.39,2.37,87.2,9.33,8.95,9.39,9.02,85,35,31,151,5,9,1,85,24,11,2.69,3.02,3.63,2,1,2,155.26,120,122.09,1.56,1.61,1.61,9.28,9.33,9.04,10.22,17.7,233,278,0,0,0,0,0,0
8482399,2022,Billy Sweezey,CBJ,D,5on5,6,4932,107,-1.45,0.25,0.37,0.33,0.41,0.3,0.39,30,2.16,0.04,0.09,0.9,0.08,1.09,0.79,0.04,0.04,0.04,0,1,1,2,7,10,1,0,0,0,1,0,0,2,1,3,1,5,0,20,2,2,3,0,0,0.04,0,0,0,0,0,10.04,3,2.95,2,0.02,0,0,0.06,0.06,0.06,107,9,10,12,76,11,24,12,60,0,0,13100,5,5,1,10,27.05,1.83,1.82,1.84,1.83,18,18,17,53,2,1,0,25,10,1,0.65,0.97,0.22,1,1,0,52.89,36,35.5,0.32,0.02,0.02,2.13,2.14,2.13,59.12,5.62,5.42,5.68,5.48,57,26,24,107,3,6,1,60,17,6,1.86,2.05,1.71,1,1,1,111.26,83,85.09,0.85,0.93,0.93,5.55,5.6,5.49,8.03,13.43,172,243,0.62,0,7,0,7,0
8482399,2022,Billy Sweezey,CBJ,D,4on5,6,1166,14,-1.4,0.05,0.02,0.14,0.14,0.12,0.17,8,0.69,0.02,0.03,0.12,0.01,0.25,0.56,0.02,0.02,0.02,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0.02,0,0,0,0,0,1,1,1,0,0.01,0,0,0.03,0.03,0.03,14,0,11,1,2,0,6,0,8,0,0,456,0,0,0,0,3.22,0.2,0.2,0.2,0.2,3,2,2,7,0,0,0,4,1,0,0.12,0.08,0,0,0,0,7,5,5,0.05,0,0,0.25,0.25,0.25,28.08,3.71,3.53,3.71,3.53,28,9,7,44,2,3,0,25,7,5,0.83,0.96,1.92,1,0,1,44,37,37,0.71,0.68,0.68,3.73,3.73,3.55,0.02,0.9,2,12,0,0,0,0,0,0
